provinsi,kabupaten_kota,kecamatan,kelurahan_desa,kode_pos
,dharmasraya,sembilan koto (ix koto),silago,27681
,dharmasraya,sitiung,gunung medan,27678
,dharmasraya,sitiung,sei / sungai duo,27678
,dharmasraya,sitiung,siguntur,27678
,dharmasraya,sitiung,sitiung,27678
,dharmasraya,sungai rumbai,kurnia koto salak,27684
,dharmasraya,sungai rumbai,kurnia selatan,27684
,dharmasraya,sungai rumbai,sungai rumbai,27684
,dharmasraya,sungai rumbai,sungai rumbai timur,27684
,dharmasraya,timpeh,panyuberangan,27678
,dharmasraya,timpeh,ranah palabi,27678
,dharmasraya,timpeh,tabek (penyebrangan),27678
,dharmasraya,timpeh,taratak tinggi,27678
,dharmasraya,timpeh,timpeh,27678
,dharmasraya,tiumang,koto baringin,27681
,dharmasraya,tiumang,sei / sungai langkok,27681
,dharmasraya,tiumang,sipangkur,27681
,dharmasraya,tiumang,tiumang,27681
,dogiyai,dogiyai,bobubutu,98862
,dogiyai,dogiyai,denemani,98862
,dogiyai,dogiyai,dogimani (abgoigi),98862
,dogiyai,dogiyai,egebutu,98862
,dogiyai,dogiyai,idadagi,98862
,dogiyai,dogiyai,kegemani (kigamani),98862
,dogiyai,dogiyai,makidimi (makidini),98862
,dogiyai,dogiyai,motito,98862
,dogiyai,dogiyai,pona (sukamaju),98862
,dogiyai,kamu,bukapa (bugapa),98862
,dogiyai,kamu,dikiyouwa / dikiyouma (tokapo),98862
,dogiyai,kamu,ekemanida (ekemenida),98862
,dogiyai,kamu,idakotu,98862
,dogiyai,kamu,ikebo (moanemani),98862
,dogiyai,kamu,kimipugi (kimupugi),98862
,dogiyai,kamu,mauwa,98862
,dogiyai,kamu,putapa (uputapa),98862
,dogiyai,kamu selatan,bogiyateugi,98862
,dogiyai,kamu selatan,botumuma (botumoma),98862
,dogiyai,kamu selatan,digikebo,98862
,dogiyai,kamu selatan,matadi,98862
,dogiyai,kamu selatan,obaibega,98862
,dogiyai,kamu selatan,pouwoda (pouwuoda),98862
,dogiyai,kamu selatan,puweta / pueta i,98862
,dogiyai,kamu selatan,puweta / pueta ii,98862
,dogiyai,kamu selatan,tuwaida,98862
,dogiyai,kamu selatan,ugikagouda,98862
,dogiyai,kamu selatan,ugikebo,98862
,dogiyai,kamu selatan,yepo (makidimi),98862
,dogiyai,kamu timur,boduda,98863
,dogiyai,kamu timur,bokaibutu (bukaibuto),98863
,dogiyai,kamu timur,bunauwo,98863
,dogiyai,kamu timur,deiyapa (deiyepa),98863
,dogiyai,kamu timur,nuwa (nua),98863
,dogiyai,kamu timur,ugapuga,98863
,dogiyai,kamu timur,yotapuga,98863
,dogiyai,kamu utara (ikrar / ikrat),duntek (dumtek),98863
,dogiyai,kamu utara (ikrar / ikrat),ekimani (ekiwani),98863
,dogiyai,kamu utara (ikrar / ikrat),idakebo,98863
,dogiyai,kamu utara (ikrar / ikrat),ikrar,98863
,dogiyai,kamu utara (ikrar / ikrat),koyakago (kuyakago),98863
,dogiyai,kamu utara (ikrar / ikrat),mogou,98863
,dogiyai,kamu utara (ikrar / ikrat),obayo,98863
,dogiyai,kamu utara (ikrar / ikrat),pugatadi dua (ii),98863
,dogiyai,kamu utara (ikrar / ikrat),pugatadi satu (i),98863
,dogiyai,kamu utara (ikrar / ikrat),yawetadi,98863
,dogiyai,mapia,abaimaida,98854
,dogiyai,mapia,bomomani,98854
,dogiyai,mapia,dawaikunu,98854
,dogiyai,mapia,diyoudimi,98854
,dogiyai,mapia,gapoya,98854
,dogiyai,mapia,magode (magone),98854
,dogiyai,mapia,obaikagopa (abaugi),98854
,dogiyai,mapia barat,abouyaga,98854
,dogiyai,mapia barat,maikotu,98854
,dogiyai,mapia barat,toubaikebo (tobaikebo),98854
,dogiyai,mapia barat,yegoukotu,98854
,dogiyai,mapia tengah,adauwo,98854
,dogiyai,mapia tengah,atou (tuamani),98854
,dogiyai,mapia tengah,diyeugi,98854
,dogiyai,mapia tengah,gabaikunu,98854
,dogiyai,mapia tengah,megaikebo,98854
,dogiyai,mapia tengah,modio,98854
,dogiyai,mapia tengah,piyakunu,98854
,dogiyai,mapia tengah,putapa,98854
,dogiyai,mapia tengah,timepa,98854
,dogiyai,mapia tengah,upibega (ukudawata),98854
,dogiyai,piyaiye (sukikai),apogomakida (aporomakida),98857
,dogiyai,piyaiye (sukikai),deniyode (deneiode),98857
,dogiyai,piyaiye (sukikai),egipa,98857
,dogiyai,piyaiye (sukikai),ideduwa,98857
,dogiyai,piyaiye (sukikai),kegata,98857
,dogiyai,piyaiye (sukikai),tipaugi,98857
,dogiyai,piyaiye (sukikai),ukagu,98857
,dogiyai,piyaiye (sukikai),yegiyepa (yegeiyepa),98857
,dogiyai,sukikai selatan,iyaro,98857
,dogiyai,sukikai selatan,sukikai,98857
,dogiyai,sukikai selatan,unito,98857
,dogiyai,sukikai selatan,wigoumakida,98857
,dompu,dompu,bada,84211
,dompu,dompu,bali 1,84213
,dompu,dompu,dorebara,84219
,dompu,dompu,dorotangga,84212
,dompu,dompu,kandai satu,84219
,dompu,dompu,karamabura,84219
,dompu,dompu,kareke,84219
,dompu,dompu,karijawa,84217
,dompu,dompu,katua,84219
,dompu,dompu,mangge nae,84219
,dompu,dompu,mbawi,84219
,dompu,dompu,menggeasi (mangge asi),84219
,dompu,dompu,potu,84214
,dompu,dompu,sorisakolo,84219
,dompu,hu\u,adu,84271
,dompu,hu\u,cempi jaya,84271
,dompu,hu\u,daha,84271
,dompu,hu\u,hu\u,84271
,dompu,hu\u,rasabou,84271
,dompu,kempo,doro kobo,84261
,dompu,kempo,kempo,84261
,dompu,kempo,konte,84261
,dompu,kempo,songgaja (songgajah),84261
,dompu,kempo,soro,84261
,dompu,kempo,ta\a,84261
,dompu,kempo,tolo kalo,84261
,dompu,kilo,kiwu,84252
,dompu,kilo,kramat 2 (keramat),84252
,dompu,kilo,lasi,84252
,dompu,kilo,malaju,84252
,dompu,kilo,mbuju,84252
,dompu,kilo,taropo,84252
,dompu,menggelewa (manggelewa),banggo,84253
,dompu,menggelewa (manggelewa),doromelo,84253
,dompu,menggelewa (manggelewa),kwangko,84253
,dompu,menggelewa (manggelewa),lanci jaya,84253
,dompu,menggelewa (manggelewa),nangatumpu,84253
,dompu,menggelewa (manggelewa),nusa jaya,84253
,dompu,menggelewa (manggelewa),soriutu,84253
,dompu,menggelewa (manggelewa),suka damai,84253
,dompu,pajo,jambu,84272
,dompu,pajo,lepadi,84272
,dompu,pajo,lune,84272
,dompu,pajo,ranggo,84272
,dompu,pajo,woko,84272
,dompu,pekat,beringin jaya,84261
,dompu,pekat,kadindi,84261
,dompu,pekat,nangamiro,84261
,dompu,pekat,pekat,84261
,dompu,pekat,peti,84261
,dompu,pekat,sorinomo,84261
,dompu,pekat,tambora,84261
,dompu,woja,bara,84251
,dompu,woja,kandai dua,84218
,dompu,woja,madaprama,84251
,dompu,woja,matua,84251
,dompu,woja,montabaru,84219
,dompu,woja,mumbu,84251
,dompu,woja,nowa,84251
,dompu,woja,riwo,84251
,dompu,woja,saneo,84251
,dompu,woja,simpasai,84216
,dompu,woja,wawonduru,84251
,donggala,balaesang,kampung baru sibayu,94355
,donggala,balaesang,labean,94355
,donggala,balaesang,lombonga,94355
,donggala,balaesang,malino,94355
,donggala,balaesang,manimbaya,94355
,donggala,balaesang,mapane tambu,94355
,donggala,balaesang,meli,94355
,donggala,balaesang,sibayu,94355
,donggala,balaesang,sibualong,94355
,donggala,balaesang,simagaya,94355
,donggala,balaesang,sipure,94355
,donggala,balaesang,siweli,94355
,donggala,balaesang,tambu,94355
,donggala,balaesang,tovia tambu,94355
,donggala,balaesang tanjung,kamonji,94355
,donggala,balaesang tanjung,ketong,94355
,donggala,balaesang tanjung,malei,94355
,donggala,balaesang tanjung,palau,94355
,donggala,balaesang tanjung,pomolulu,94355
,donggala,balaesang tanjung,rano,94355
,donggala,balaesang tanjung,walandano,94355
,donggala,banawa,boneoge,94351
,donggala,banawa,boya,94351
,donggala,banawa,ganti,94351
,donggala,banawa,gunung bale,94351
,donggala,banawa,kabonga besar,94351
,donggala,banawa,kabonga kecil,94351
,donggala,banawa,labuan bajo,94351
,donggala,banawa,loli dondo,94351
,donggala,banawa,loli pesua,94351
,donggala,banawa,loli saluran,94351
,donggala,banawa,loli tasibori (tasiburi),94351
,donggala,banawa,lolioge,94351
,donggala,banawa,maleni,94351
,donggala,banawa,tanjung batu,94351
,donggala,banawa selatan,bambarimi,94351
,donggala,banawa selatan,lalombi,94351
,donggala,banawa selatan,lembasada,94351
,donggala,banawa selatan,lumbu tarombo,94351
,donggala,banawa selatan,lumbulama,94351
,donggala,banawa selatan,lumbumamara,94351
,donggala,banawa selatan,malino,94351
,donggala,banawa selatan,mbuwu,94351
,donggala,banawa selatan,ongulara,94351
,donggala,banawa selatan,salumpaku,94351
,donggala,banawa selatan,salungkaenu,94351
,donggala,banawa selatan,salusumpu,94351
,donggala,banawa selatan,sarombaya,94351
,donggala,banawa selatan,surumana,94351
,donggala,banawa selatan,tanahmea,94351
,donggala,banawa selatan,tanampulu,94351
,donggala,banawa selatan,tolongano,94351
,donggala,banawa selatan,tosale,94351
,donggala,banawa selatan,watatu,94351
,donggala,banawa tengah,kola-kola,94351
,donggala,banawa tengah,lampo,94351
,donggala,banawa tengah,limboro,94351
,donggala,banawa tengah,lumbudolo,94351
,donggala,banawa tengah,mekar baru,94351
,donggala,banawa tengah,powelua,94351
,donggala,banawa tengah,salubomba,94351
,donggala,banawa tengah,towale,94351
,donggala,damsol (dampelas sojol),budimukti,94356
,donggala,damsol (dampelas sojol),bukit harapan,94356
,donggala,damsol (dampelas sojol),karyamukti,94356
,donggala,damsol (dampelas sojol),kembayang (kambayang),94356
,donggala,damsol (dampelas sojol),lemba mukti,94356
,donggala,damsol (dampelas sojol),malonas,94356
,donggala,damsol (dampelas sojol),panii,94356
,donggala,damsol (dampelas sojol),parisan agung,94356
,donggala,damsol (dampelas sojol),ponggerang,94356
,donggala,damsol (dampelas sojol),rerang,94356
,donggala,damsol (dampelas sojol),sabang,94356
,donggala,damsol (dampelas sojol),sioyong,94356
,donggala,damsol (dampelas sojol),talaga,94356
,donggala,labuan,labuan induk,94352
,donggala,labuan,labuan kungguma,94352
,donggala,labuan,labuan lelea,94352
,donggala,labuan,labuan lumbubaka,94352
,donggala,labuan,labuan panimba,94352
,donggala,labuan,labuan salumbone,94352
,donggala,labuan,labuan toposo,94352
,donggala,pinembani,bambakaenu,94362
,donggala,pinembani,bambakanini,94362
,donggala,pinembani,dangaraa,94362
,donggala,pinembani,gimpubia,94362
,donggala,pinembani,kanagalongga,94362
,donggala,pinembani,karavia,94362
,donggala,pinembani,palintuma,94362
,donggala,pinembani,tamodo,94362
,donggala,pinembani,tavanggeli,94362
,donggala,rio pakava (riopakawa),bonemarawa,94362
,donggala,rio pakava (riopakawa),bukit indah,94362
,donggala,rio pakava (riopakawa),lalundu,94362
,donggala,rio pakava (riopakawa),mbulava,94362
,donggala,rio pakava (riopakawa),minti makmur,94362
,donggala,rio pakava (riopakawa),ngovi vacava,94362
,donggala,rio pakava (riopakawa),panca mukti,94362
,donggala,rio pakava (riopakawa),pantalobete,94362
,donggala,rio pakava (riopakawa),polando jaya,94362
,donggala,rio pakava (riopakawa),polanto jaya,94362
,donggala,rio pakava (riopakawa),rio mukti,94362
,donggala,rio pakava (riopakawa),tinauka,94362
,donggala,rio pakava (riopakawa),toviora (towiora),94362
,donggala,rio pakava (riopakawa),vacava,94362
,donggala,sindue,amal,94353
,donggala,sindue,dalaka,94353
,donggala,sindue,enu,94353
,donggala,sindue,kavaya,94353
,donggala,sindue,kumbasa,94353
,donggala,sindue,lero,94353
,donggala,sindue,lero tatari,94353
,donggala,sindue,marana,94353
,donggala,sindue,masaingi,94353
,donggala,sindue,sumari,94353
,donggala,sindue,taripa,94353
,donggala,sindue,toaya,94353
,donggala,sindue,toaya vunta / funta,94353
,donggala,sindue tobata,alindau,94353
,donggala,sindue tobata,oti,94353
,donggala,sindue tobata,sikara tobata,94353
,donggala,sindue tobata,sindosa,94353
,donggala,sindue tobata,sipeso,94353
,donggala,sindue tobata,tamarenja,94353
,donggala,sindue tombusabora,batusuya,94353
,donggala,sindue tombusabora,batusuya go\o,94353
,donggala,sindue tombusabora,kaliburu,94353
,donggala,sindue tombusabora,kaliburu kata,94353
,donggala,sindue tombusabora,saloya,94353
,donggala,sindue tombusabora,tibo,94353
,donggala,sirenja,balintuma,94354
,donggala,sirenja,dampal,94354
,donggala,sirenja,jono oge,94354
,donggala,sirenja,lende,94354
,donggala,sirenja,lende tovea,94354
,donggala,sirenja,lompio,94354
,donggala,sirenja,ombo,94354
,donggala,sirenja,sibado,94354
,donggala,sirenja,sipi,94354
,donggala,sirenja,tanjung padang,94354
,donggala,sirenja,tompe,94354
,donggala,sirenja,tondo s,94354
,donggala,sojol,balukang,94356
,donggala,sojol,balukang ii,94356
,donggala,sojol,bou,94356
,donggala,sojol,bukit harapan,94356
,donggala,sojol,panggalasiang (pangalaseang),94356
,donggala,sojol,samalili,94356
,donggala,sojol,siboalong (siboang),94356
,donggala,sojol,siwalempu,94356
,donggala,sojol,tonggolobibi,94356
,donggala,sojol utara,bengkoli,94356
,donggala,sojol utara,lenju,94356
,donggala,sojol utara,ogoamas i,94356
,donggala,sojol utara,ogoamas ii,94356
,donggala,sojol utara,pesik,94356
,donggala,tanantovea,bale,94352
,donggala,tanantovea,guntarano,94352
,donggala,tanantovea,nupa bomba,94352
,donggala,tanantovea,wani dua / ii,94352
,donggala,tanantovea,wani lumbumpetigo,94352
,donggala,tanantovea,wani satu / i,94352
,donggala,tanantovea,wani tiga,94352
,donggala,tanantovea,wombo,94352
,donggala,tanantovea,wombo kalonggo,94352
,donggala,tanantovea,wombo mpanau (panau),94352
,dumai,bukit kapur,bagan besar,28882
,dumai,bukit kapur,bukit nanas / nenas,28882
,dumai,bukit kapur,gurun panjang,28882
,dumai,bukit kapur,kampung baru,28882
,dumai,bukit kapur,kayu kapur (bukit kayu kapur),28882
,dumai,dumai barat,bagan keladi,28821
,dumai,dumai barat,pangkalan sesai,28824
,dumai,dumai barat,purnama,28823
,dumai,dumai barat,simpang tetap darul ichsan,28824
,dumai,dumai kota,bintan,28812
,dumai,dumai kota,dumai kota,28811
,dumai,dumai kota,laksamana,28821
,dumai,dumai kota,rimba sekampung,28822
,dumai,dumai kota,sukajadi,28812
,dumai,dumai selatan,bukit datuk,28825
,dumai,dumai selatan,bukit timah,28826
,dumai,dumai selatan,bumi ayu,28813
,dumai,dumai selatan,mekar sari,28821
,dumai,dumai selatan,ratu sima,28825
,dumai,dumai timur,bukit batrem,28811
,dumai,dumai timur,buluh kasap,28814
,dumai,dumai timur,jaya mukti,28815
,dumai,dumai timur,tanjung palas,28816
,dumai,dumai timur,teluk binjai,28813
,dumai,medang kampai,guntung,28825
,dumai,medang kampai,mundam,28825
,dumai,medang kampai,pelintung,28825
,dumai,medang kampai,teluk makmur,28825
,dumai,sungai sembilan,bangsal aceh,28826
,dumai,sungai sembilan,basilam baru,28826
,dumai,sungai sembilan,batu teritip,28826
,dumai,sungai sembilan,lubuk gaung,28826
,dumai,sungai sembilan,tanjung penyembal,28826
,empat lawang,lintang kanan,babatan,31593
,empat lawang,lintang kanan,batu ampar,31593
,empat lawang,lintang kanan,endalo,31593
,empat lawang,lintang kanan,karang tanding,31593
,empat lawang,lintang kanan,lesung batu,31593
,empat lawang,lintang kanan,lubuk cik,31593
,empat lawang,lintang kanan,lubuk tapang,31593
,empat lawang,lintang kanan,muara danau,31593
,empat lawang,lintang kanan,nibong (nibung),31593
,empat lawang,lintang kanan,pagar jati,31593
,empat lawang,lintang kanan,rantau aleh (rantaualih),31593
,empat lawang,lintang kanan,rantau kasai,31593
,empat lawang,lintang kanan,sukarami,31593
,empat lawang,lintang kanan,tanjung alam,31593
,empat lawang,lintang kanan,tanjung jati,31593
,empat lawang,lintang kanan,umojati,31593
,empat lawang,muara pinang,batu galang,31592
,empat lawang,muara pinang,batu jungul,31592
,empat lawang,muara pinang,belimbing,31592
,empat lawang,muara pinang,gedung agung,31592
,empat lawang,muara pinang,lubuk tanjung,31592
,empat lawang,muara pinang,lubuk ulak,31592
,empat lawang,muara pinang,muara pinang baru,31592
,empat lawang,muara pinang,muara pinang lama,31592
,empat lawang,muara pinang,muara semah,31592
,empat lawang,muara pinang,muara timbuk,31592
,empat lawang,muara pinang,niur,31592
,empat lawang,muara pinang,padang burnai,31592
,empat lawang,muara pinang,pajar menang,31592
,empat lawang,muara pinang,sapapanjang,31592
,empat lawang,muara pinang,sawah,31592
,empat lawang,muara pinang,seleman ilir,31592
,empat lawang,muara pinang,seleman ulu,31592
,empat lawang,muara pinang,suka dana,31592
,empat lawang,muara pinang,talang baru,31592
,empat lawang,muara pinang,talang benteng,31592
,empat lawang,muara pinang,tanjung kurung,31592
,empat lawang,muara pinang,tanjung tawang,31592
,empat lawang,pasemah air keruh,air mayan,31595
,empat lawang,pasemah air keruh,bandar agung,31595
,empat lawang,pasemah air keruh,kebon jati (keban jati),31595
,empat lawang,pasemah air keruh,lawang agung,31595
,empat lawang,pasemah air keruh,muara aman,31595
,empat lawang,pasemah air keruh,muara rungga,31595
,empat lawang,pasemah air keruh,muara sindang,31595
,empat lawang,pasemah air keruh,nanjungan,31595
,empat lawang,pasemah air keruh,padang bindu,31595
,empat lawang,pasemah air keruh,padang gelai,31595
,empat lawang,pasemah air keruh,pagar jati,31595
,empat lawang,pasemah air keruh,penantian,31595
,empat lawang,pasemah air keruh,talang padang,31595
,empat lawang,pasemah air keruh,talang randai,31595
,empat lawang,pasemah air keruh,tanjung beringin,31595
,empat lawang,pendopo,bandar agung,31593
,empat lawang,pendopo,baruge / beruge tengah,31593
,empat lawang,pendopo,batu cawang,31593
,empat lawang,pendopo,bayau,31593
,empat lawang,pendopo,beruge ilir,31593
,empat lawang,pendopo,gunung meraksa baru,31593
,empat lawang,pendopo,gunung meraksa lama,31593
,empat lawang,pendopo,jarakan,31593
,empat lawang,pendopo,landur,31593
,empat lawang,pendopo,lubuk layang,31593
,empat lawang,pendopo,lubuk sepang,31593
,empat lawang,pendopo,manggilang,31593
,empat lawang,pendopo,muara karang,31593
,empat lawang,pendopo,nanjungan,31593
,empat lawang,pendopo,pagar alam,31593
,empat lawang,pendopo,pendopo,31593
,empat lawang,pendopo,sarang bulan,31593
,empat lawang,pendopo,tanjung baru,31593
,empat lawang,pendopo,tanjung eran,31593
,empat lawang,pendopo,tanjung raman,31593
,empat lawang,pendopo barat,air kandis,31593
,empat lawang,pendopo barat,karang caya,31593
,empat lawang,pendopo barat,kungkilan (nungkilan),31593
,empat lawang,pendopo barat,lingge,31593
,empat lawang,pendopo barat,muara lintang baru,31593
,empat lawang,pendopo barat,muara lintang lama,31593
,empat lawang,pendopo barat,padang bindu,31593
,empat lawang,pendopo barat,rantau dodor,31593
,empat lawang,pendopo barat,tanjung raya,31593
,empat lawang,pendopo barat,tebat payang,31593
,empat lawang,saling,kebon,31453
,empat lawang,saling,lubuk kelumpang,31453
,empat lawang,saling,muara saling,31453
,empat lawang,saling,sawah,31453
,empat lawang,saling,suka kaya,31453
,empat lawang,saling,taba,31453
,empat lawang,saling,tanjung ning jaya,31453
,empat lawang,saling,tanjung ning lama,31453
,empat lawang,saling,tanjung ning simpang,31453
,empat lawang,saling,tanjung ning tengah,31453
,empat lawang,sikap dalam,bandar aji,31594
,empat lawang,sikap dalam,karang anyar,31594
,empat lawang,sikap dalam,karang dapo baru,31594
,empat lawang,sikap dalam,karang dapo lama,31594
,empat lawang,sikap dalam,karang gede,31594
,empat lawang,sikap dalam,marta pura,31594
,empat lawang,sikap dalam,paduraksa,31594
,empat lawang,sikap dalam,puntang,31594
,empat lawang,sikap dalam,tangga rasa,31594
,empat lawang,sikap dalam,tapa baru,31594
,empat lawang,sikap dalam,tapa lama,31594
,empat lawang,talang padang,canggu,31596
,empat lawang,talang padang,karang are,31596
,empat lawang,talang padang,kembahang baru,31596
,empat lawang,talang padang,kembahang lama,31596
,empat lawang,talang padang,lampar baru talang padang,31596
,empat lawang,talang padang,lubuk buntak,31596
,empat lawang,talang padang,macang manis,31596
,empat lawang,talang padang,padang titiran,31596
,empat lawang,talang padang,pasar tanjung padang,31596
,empat lawang,talang padang,remantai,31596
,empat lawang,talang padang,talang durian,31596
,empat lawang,talang padang,talang padang,31596
